AUSTRALIA	AUSTRIA	BELGIUM	CANADA	DENMARK	FINLAND	FRANCE	GERMANY	HONG KONG	IRELAND	ISRAEL	ITALY	JAPAN	NETHERLANDS	NEW ZEALAND	NORWAY	PORTUGAL	SINGAPORE	SPAIN	SWEDEN	SWITZERLAND	UNITED KINGDOM	USA	BRAZIL	CHILE	CHINA	COLOMBIA	CZECH REPUBLIC	EGYPT	GREECE	HUNGARY	INDIA	INDONESIA	KOREA	MALAYSIA	MEXICO	PERU	PHILIPPINES	POLAND	RUSSIA	SOUTH AFRICA	TAIWAN	THAILAND	TURKEY	ARGENTINA	JORDAN	MOROCCO	PAKISTAN	BAHRAIN	KUWAIT	OMAN	QATAR	UNITED ARAB EMIRATES
4979.917	1179.03	5509.394	5226.364	13951.074	732.641	4703.935	2019.39	52731.037	218.276	387.966	1867.162	895.007	5505.099	333.907	8306.012	222.983	4260.938	5797.002	30525.664	2100.707	9347.96	4884.385	52943.066	13962.189	86.459	6257.057	541.559	325.53	2350.355	1297.271	858.566	9547.095	830.052	1026.51	58167.08	4960.235	1371.049	2300.441	941.799	1580.737	422.414	995.556	2075647.58	17519385	463.106	591.491	1113.215	292.278	730.797	947.546	1077.954	236.168
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	292.278	728.928	944.746	1076.487	233.143
5011.031	1136.97	5410.627	5137.507	13633.03	703.919	4597.059	1980.071	52126.173	211.933	378.942	1814.935	894.748	5378.317	336.792	8161.877	218.022	4209.867	5641.412	29712.182	2072.035	9165.798	4830.018	51727.49	13778.72	85.415	6159.453	537.597	308.31	2373.712	1273.041	855.25	9422.635	831.155	1021.012	57456.397	4856.881	1352.125	2256.194	907.846	1552.426	421.893	977.391	2039384.37	16449811.6	456.342	590.72	1119.465	293.134	725.639	933.852	1071.161	229.636
4977.75	1108.828	5351.907	5075.33	13516.748	692.693	4569.416	1966.101	52421.755	212.095	373.058	1770.256	883.548	5361.423	334.131	8225.98	213.475	4230.633	5546.789	29551.863	2067.612	9120.426	4802.702	51027.388	13601.957	85.938	6144.49	534.258	297.296	2348.726	1259.373	861.223	9423.953	824.638	1009.828	56817.914	4779.785	1320.479	2233.036	924.797	1550.282	421.911	994.809	2027234.15	16307896.1	459.234	587.78	1128.653	293.134	733.06	907.918	1070.382	234.826
4862.496	1099.781	5344.808	5068.735	13576.336	686.874	4579.319	1959.847	51116.287	212.201	373.963	1765.344	873.487	5332.53	332.596	8190.671	208.373	4151.437	5479.588	29151.223	2069.946	9074.429	4782.646	50809.073	13446.793	82.871	6146.374	532.501	287.793	2325.829	1233.395	845.901	9278.915	795.364	992.288	56276.858	4786.859	1288.521	2243.451	916.787	1565.835	411.682	982.762	2049311.02	15600287.4	445.334	571.311	1109.662	293.134	718.895	922.256	1069.061	230.51
4846.988	1099.781	5313.416	5064.782	13576.336	686.874	4525.181	1936.806	50913.227	208.451	370.29	1741.277	883.194	5249.021	333.93	8190.671	201.628	4148.43	5418.902	29151.223	2069.946	8964.399	4708.476	49332.563	13362.952	83.162	6038.536	532.746	273.41	2303.3	1211.863	848.158	9278.915	798.539	999.099	55999.617	4736.836	1331.836	2176.485	884.504	1560.431	420.172	986.035	2020918.25	15365076	446.705	559.591	1107.38	293.134	707.258	926.492	1066.607	231.153
4715.852	1093.186	5223.68	5038.383	13576.336	672.025	4518.163	1923.657	50474.055	209.986	370.29	1737.201	856.88	5220.296	331.588	7940.138	202.593	4075.019	5527.072	28232.061	2042.762	8844.964	4672.711	49765.866	13245.113	82.131	6043.927	534.192	286.001	2303.3	1233.72	850.012	9278.915	770.304	991.143	55441.826	4702.577	1294.156	2179.746	871.827	1545.738	408.026	970.742	2013981.18	15221077.7	446.705	560.934	1084.146	293.134	707.258	926.492	1066.607	231.153
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	296.569	712.239	917.221	1061.859	228.693
4749.169	1105.162	5252.712	5038.383	13631.246	681.711	4551.673	1941.913	50788.679	210.33	360.059	1758.683	855.308	5252.366	331.139	8074.637	202.509	4087.125	5482.275	28837.001	2049.535	8905.065	4750.142	51600.879	13245.113	82.213	6043.927	540.976	283.722	2295.957	1248.498	852.596	9153.132	780.116	994.4	56296.35	4772.871	1315.935	2216.641	893.078	1537.554	410.892	948.618	1999211.92	15398150.3	430.671	563.437	1088.409	297.413	712.294	919.58	1064.114	230.079
4799.514	1133.394	5350.756	5117.465	13755.504	694.915	4639.486	1975.401	50970.325	215.602	357.932	1816.919	865.728	5347.885	337.84	8195.099	206.188	4138.643	5596.223	29599.883	2082.316	9070.945	4752.021	50851.607	13242.342	83.248	6109.294	541.806	280.967	2290.885	1258.725	844.92	9346.732	793.93	1001.767	56335.701	4796.015	1318.582	2218.566	896.565	1559.523	415.265	938.166	2022781.58	15370097.6	446.911	566.206	1112.775	298.269	716.487	937.238	1073.052	232.737
4739.184	1102.252	5242.961	5175.041	13472.992	669.224	4517.9	1929.332	50169.232	213.468	356.417	1749.971	851.674	5231.034	333.83	7899.538	198.7	4068.785	5406.455	28802.405	2049.043	8842.416	4760.736	50220.81	13139.605	82.233	6090.426	538.187	275.419	2315.637	1215.671	841.187	9283.691	784.74	995.651	56327.711	4802.494	1308.672	2154.369	867.659	1532.826	406.894	919.827	1976852.71	15230105.6	451.459	578.815	1103.557	296.557	715.838	933.461	1068.669	230.73
4728.414	1109.573	5329.708	5175.815	13507.399	674.622	4571.086	1937.809	49977.282	213.143	360.267	1772.718	852.408	5265.679	331.03	7969.498	198.961	4073.171	5492.718	29166.005	2061.041	8984.892	4767.833	49593.064	13220.475	81.794	6039.749	538.892	265.858	2340.752	1221.615	856.701	9278.773	786.41	1001.378	56622.265	4839.281	1304.464	2149.343	887.089	1551.932	406.35	937.393	1952539.93	15619928.7	442.669	578.739	1092.412	296.557	714.033	928.629	1067.378	229.808
4695.448	1103.077	5348.351	5175.12	13647.553	675.021	4583.962	1944.434	50177.487	220.332	360.267	1778.391	852.678	5281.008	330.793	7978.094	200.416	4073.522	5494.916	29103.198	2065.107	8989.088	4758.269	49656.185	13319.066	81.806	6006.743	537.575	257.495	2340.752	1230.61	857.087	9024.723	789.609	1002.758	56533.085	4841.504	1311.991	2152.488	887.272	1552.375	402.729	938.02	1950642.3	15765945.6	442.669	585.429	1091.841	296.557	714.033	928.629	1067.378	229.808
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	294.001	718.908	927.379	1071.616	229.012
4741.254	1103.077	5311.667	5170.027	13647.553	675.592	4580.575	1941.021	50304.556	220.198	357.619	1765.692	852.543	5281.434	328.17	7978.094	198.992	4092.643	5368.877	29145.002	2065.107	8997.237	4758.269	50229.881	13330.128	82.408	5939.092	529.651	276.549	2220.415	1230.61	867.855	9060.089	789.609	1007.817	56833.757	4842.894	1318.521	2172.114	894.367	1553.703	407.132	941.941	1959769	15765945.6	444.043	589.658	1106.511	294.001	714.116	927.678	1071.034	228.734
4793.173	1101.544	5401.23	5195.311	13615.437	683.258	4641.964	1965.185	51118.304	224.991	357.021	1768.143	859.191	5325.355	331.505	8011.57	197.001	4112.01	5235.09	29700.139	2083.277	9053.213	4811.416	50083.142	13340.382	84.17	5995.846	536.112	282.196	2208.051	1240.014	868.754	9064.855	802.327	1014.844	57528.29	4879.039	1340.213	2207.21	920.145	1571.491	418.706	955.088	1991322.15	15969739.6	440.095	587.382	1105.959	294.001	716.304	932.733	1065.803	227.374
4768.197	1068.294	5345.123	5116.449	13339.745	669.128	4549.515	1929.359	50512.977	221.949	351.625	1737.869	855.01	5248.839	330.281	7871.057	194.756	4090.424	5114.201	29229.52	2076.751	8906.718	4742.959	49588.39	13383.055	83.155	5942.282	542.832	270.385	2211.471	1200.753	861.148	9144.687	801.424	1021.067	57416.925	4860.788	1341.019	2189.061	907.951	1549.444	414.273	940.35	1980436.37	15079687.1	436.88	590.712	1085.755	294.001	719.878	933.218	1064.632	227.82
4751.486	1075.122	5333.511	5158.087	13229.993	657.378	4549.345	1923.991	50030.14	218.106	368.628	1740.778	849.399	5242.133	334.322	7775.033	194.721	4088.049	5128.57	28900.885	2058.596	8947.644	4731.22	50507.171	13525.045	82.922	6084.454	539.496	280.466	2208.136	1210.39	860.153	8861.192	799.474	1024.091	57204.704	4926.779	1359.46	2217.401	905.852	1566.844	417.072	946.911	1976790.44	14904244	434.07	593.63	1076.665	294.001	711.782	922.377	1058.608	226.769
4744.467	1053.977	5194.9	5082.503	12851.132	639.602	4447.168	1858.884	49943.702	211.576	368.628	1723.501	837.129	5114.879	327.356	7647.343	191.409	4039.513	5125.11	28288.682	2032.643	8847.102	4612.489	49656.643	13408.541	82.415	5952.327	538.325	266.604	2208.136	1232.746	844.793	8785.46	795.148	1019.662	56076.913	4860.212	1348.546	2190.464	900.109	1574.55	403.849	916.47	1995756.92	14607562.7	434.07	588.862	1086.319	294.001	711.782	922.377	1058.608	226.769
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	293.157	702.982	911.748	1050.721	222.051
4656.495	1054.567	5176.157	5069.764	12727.446	631.3	4453.768	1835.045	48872.787	211.576	362.39	1743.067	820.915	5098.225	327.356	7553.458	193.287	3974.547	5294.693	27974.057	2010.207	8847.102	4612.047	49678.852	13183.907	80.226	5881.534	539.094	266.604	2180.62	1239.929	844.255	8431.546	771.625	1006.037	56077.284	4854.97	1299.688	2197.168	905.28	1575.829	391.716	916.47	1999720.18	14612098.8	428.56	575.45	1074.106	293.157	704.856	908.597	1052.812	221.083
4725.014	1067.063	5194.163	5141.502	12727.446	637.311	4501.94	1833.259	49220.939	207.126	360.438	1753.697	835.83	5127.831	322.468	7608.799	195.462	3996.854	5315.304	28120.583	2010.574	8847.102	4640.827	49066.716	13184.494	80.351	5854.896	544.499	253.881	2127.149	1234.353	846.248	8631.233	778.559	1009.129	55976.244	4857.33	1309.833	2157.083	900.39	1574.733	398.095	901.39	1996630.27	14602890.8	430.346	565.21	1064.713	293.157	710.425	919.008	1051.411	224.189
4735.474	1081.563	5303.804	5199.286	13104.529	655.904	4608.886	1872.227	49975.945	213.307	364.261	1813.268	847.907	5238.137	326.949	7815.685	198.973	4059.119	5448.65	28120.583	2049.086	9076.107	4748.882	50509.419	13374.742	81.946	5905.303	553.225	245.948	2130.414	1275.039	869.432	9006.455	778.559	1016.638	56218.728	4961.125	1320.501	2232.261	916.203	1593.481	400.67	917.446	2009868.15	14812405.1	428.537	560.915	1071.04	294.013	709.808	922.678	1053.633	224.881
4804.161	1081.563	5295.196	5186.683	13285.292	664.076	4633.917	1889.707	50486.679	211.252	369.117	1828.124	862.512	5265.524	329.149	7870.065	197.786	4066.122	5465.497	29017.899	2066.87	9186.222	4746.453	50509.419	13405.913	82.402	5920.035	558.881	254.041	2132.646	1275.664	879.096	8995.38	802.687	1021.838	56197.312	4971.966	1336.415	2232.261	932.511	1601.051	403.137	926.331	2026601.53	14351651.2	429.09	567.936	1070.853	294.013	709.778	926.94	1051.365	226.721
4754.632	1087.318	5325.158	5141.709	13053.639	666.282	4616.09	1884.613	49975.309	213.989	369.117	1815.74	846.844	5255.214	323.818	7841.395	197.795	4025.886	5570.598	28789.669	2065.591	9164.587	4784.884	50465.68	13598.019	81.882	5897.877	554.04	259.151	2132.646	1277.32	881.551	8948.892	796.338	1018.948	56333.296	4992.587	1328.832	2291.409	928.182	1589.049	397.753	933.557	2049492.09	14206252.2	429.09	580.359	1054.598	294.013	709.778	926.94	1051.365	226.721
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	294.013	706.532	925.58	1046.949	228.044
4754.632	1088.34	5322.395	5098.033	13261.261	660.257	4608.256	1888.397	51063.86	214.415	365.565	1768.428	862.474	5255.554	325.43	7802.159	196.406	4102.719	5543.257	29019.876	2066.741	9159.89	4723.147	50115.096	13443.587	83.813	5897.877	549.27	256.051	2094.266	1261.486	879.961	9049.882	811.199	1024.182	55907.001	4911.625	1353.774	2301.158	932.888	1583.942	405.51	961.785	2056478.44	13507264	430.535	579.063	1058.082	294.013	706.811	923.63	1049.012	227.377
4766.588	1077.37	5369.965	5146.042	13243.111	661.952	4611.161	1892.806	51049.151	215.341	364.355	1758.922	854.748	5251.826	322.243	7855.283	195.294	4121.465	5555.284	29163.454	2081.709	9230.805	4778.163	51061.249	13377.499	83.585	5862.887	543.493	250.703	2125.879	1269.168	890.04	9018.935	805.444	1021.784	56326.897	4943.01	1353.774	2348.654	932.255	1595.91	402.034	963.438	2085940.97	12988067	428.689	591.959	1039.634	294.869	697.761	916.977	1045.238	225.673
4755.42	1079.295	5390.164	5155.89	13246.563	648.058	4586.259	1889.042	51153.43	215.842	358.844	1746.875	857.677	5243.766	315.642	7735.574	191.821	4116.115	5630.646	28766.61	2090.581	9247.744	4744.911	51311.916	13295.865	84.446	5875.157	545.936	254.242	2117.185	1274.75	890.433	9086.104	808.25	1022.431	56341.273	4903.755	1365.668	2342.387	936.941	1606.974	402.905	961.485	2086380.42	12948231.2	428.723	580.881	1030.126	294.013	697.439	917.964	1042.788	226.776
4729.614	1084.84	5428.763	5142.123	13172.501	633.537	4589.067	1883.958	50729.623	213.121	354.726	1770.28	856.996	5255.875	320.148	7742.289	193.606	4093.444	5699.344	28621.85	2077.629	9219.592	4794.941	50987.024	13363.385	83.536	5907.77	547.13	277.158	2113.055	1267.703	880.55	8898.485	812.345	1018.295	56797.298	4877.116	1341.192	2341.979	936.528	1597.8	401.933	955.685	2093273.96	12925403.1	426.371	582.986	1062.019	294.013	694.962	920.348	1040.492	225.796
4745.598	1107.484	5428.203	5174.319	13232.55	651.035	4669.307	1910.506	51372.849	219.274	354.726	1810.79	857.929	5339.43	326.188	7923.223	197.639	4165.877	5701.511	28812.046	2079.345	9236.493	4844.729	51488.693	13508.257	85.372	5880.197	546.697	268.469	2113.055	1297.18	894.456	8957.478	805.009	1023.948	57139.314	4907.686	1314.675	2378.518	957.132	1602.389	406.776	972.928	2095170.26	12956642.7	426.371	568.252	1060.399	294.013	694.962	920.348	1040.492	225.796
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	294.013	694.962	920.348	1039.206	225.796
4841.516	1100.2	5417.023	5206.266	13296.811	651.042	4651.589	1916.464	51664.961	218.776	351.053	1779.832	872.512	5325.274	327.261	7883.004	197.845	4181.391	5519.308	28914.167	2088.092	9258.576	4853.765	51804.317	13573.92	86.359	5880.197	551.059	274.538	2032.966	1321.681	881.507	9060.563	820.162	1027.202	57766.856	4983.013	1349.121	2373.685	965.768	1625.523	414.627	967.454	2086781.75	13591287	430.755	571.506	1072.041	294.013	696.908	922.241	1041.206	229.239
4830.291	1129.61	5490.469	5297.45	13506.754	664.492	4725.868	1952.749	51872.739	219.719	354.061	1839.082	867.555	5393.451	329.813	7999.827	200.157	4208.96	5669.365	29456.903	2120.886	9420.153	4901.787	52831.47	13625.759	86.344	6008.974	559.538	286.878	1940.74	1345.233	887.147	9124.666	820.01	1035.181	58468.695	5067.774	1356.344	2430.48	968.453	1635.68	414.239	977.935	2122897.07	13888731.9	440.053	573.372	1070.136	291.445	706.937	920.648	1046.209	230.938
4846.093	1136.25	5429.014	5284.137	13527.994	670.149	4740.161	1962.046	52151.206	219.755	353.625	1874.727	882.361	5405.052	324.621	8054.289	202.417	4234.907	5760.405	29880.405	2116.458	9486.236	4894.077	52750.573	13771.405	86.491	6067.726	553.983	296.217	1952.466	1344.863	890.58	9305.434	825.451	1040.786	58788.804	5082.232	1372.693	2421.535	958.526	1641.096	418.054	978.503	2128075.8	13909486.4	438.498	579.832	1068.532	288.022	704.282	919.204	1044.957	231.38
4792.946	1118.069	5441.795	5121.367	13487.695	664.163	4721.737	1946.922	51619.588	217.981	351.746	1874.436	890.061	5400.936	318.824	7884.595	200.952	4196.018	5760.062	29706.176	2113.615	9390.507	4784.631	51295.891	13652.267	84.716	5886.747	555.527	298.205	1916.783	1319.522	897.391	9189.876	816.511	1040.525	58167.833	4950.863	1362.249	2405.027	947.766	1627.481	413.702	958.319	2168614.79	13463496.5	426.612	576.567	1060.007	286.31	705.806	916.319	1038.015	229.921
4749.071	1094.188	5401.408	5137.458	13473.767	664.163	4685.311	1921.117	51143.886	215.438	351.746	1861.157	885.914	5355.802	318.606	7761.868	202.789	4181.317	5849.279	29706.176	2104.256	9304.467	4818.716	51198.003	13636.837	83.375	5854.368	554.399	296.551	1916.783	1295.841	894.735	9164.022	795.587	1040.665	58858.348	4961.36	1362.285	2402.768	936.412	1605.56	410.183	953.807	2171349.24	14101581	426.612	578.025	1073.019	286.31	705.806	916.319	1038.015	229.921
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	284.598	703.273	915.109	1038.167	227.825
4736.696	1077.121	5427.177	5091.158	13288.989	638.064	4586.86	1881.315	50978.955	213.918	369.063	1790.008	878.559	5278.553	318.819	7714.761	197.222	4166.945	5621.526	28957.989	2088.147	9197.031	4742.408	49863.995	13521.124	82.563	5696.286	549.254	288.707	2130.328	1263.593	889.873	9070.286	783.236	1039.738	59043.247	4937.098	1369.09	2366.733	922.011	1596.196	406.78	947.517	2139632.8	13468907.8	428.888	567.939	1063.779	286.31	711.087	915.806	1039.293	227.897
4721.878	1062.411	5473.265	5097.389	13212.973	633.383	4571.645	1880.896	51046.218	216.527	364.706	1774.603	870.69	5273.076	315.109	7732.893	192.382	4152.098	5542.248	28803.651	2091.693	9190.037	4765.834	50104.018	13521.728	82.81	5716.365	555.625	288.19	2192.32	1269.553	891.812	9146.911	780.108	1034.457	59269.596	4914.263	1375.652	2412.703	931.582	1595.624	404.879	948.811	2165623.63	13665802.4	430.204	561.396	1064.799	287.998	713.722	916.331	1034.212	228.006
4756.002	1082.653	5551.617	5136.732	13367.664	645.458	4649.516	1908.16	51634.563	220.968	364.349	1820.311	878.47	5350.599	314.509	7926.109	195.496	4206.334	5663.22	29103.524	2105.88	9323.516	4808.432	49892.462	13577.575	83.733	5815.423	556.089	289.659	2190.246	1277.732	895.711	9279.016	780.543	1039.08	59372.723	4899.439	1391.453	2437.66	948.367	1592.413	407.827	963.828	2205942.3	13755741.2	429.747	572.678	1081.201	288.022	721.215	920.515	1031.738	227.865
4754.982	1081.419	5586.994	5152.282	13417.419	639.995	4633.897	1884.899	51229.628	222.541	357.569	1832.492	895.199	5327.191	316.335	7938.044	193.584	4217.28	5712.281	28705.122	2101.427	9272.971	4797.325	49731.234	13579.131	82.83	5781.531	559.382	294.072	2220.354	1264.561	897.388	9143.989	781.723	1035.251	59579.918	4865.173	1392.449	2401.407	932.133	1562.859	407.419	971.874	2194245.01	13877130.7	426.717	576.224	1083.546	289.71	719.401	929.637	1024.732	227.139
4810.818	1136.841	5806.958	5225.951	13753.436	660.752	4846.04	1965.303	52254.94	228.118	357.569	1948.8	908.793	5529.41	315.05	8198.158	199.11	4269.035	6047.784	29933.546	2131.576	9403.738	4918.302	50952.729	13785.031	84.713	5899.558	559.569	303.574	2220.354	1306.796	918.625	9332.821	798.575	1038.975	60447.196	4994.156	1390.101	2445.662	963.17	1573.36	415.407	975.311	2259461.28	14358736.9	426.717	572.167	1083.293	289.71	719.401	929.637	1024.732	227.139
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	289.71	719.401	929.637	1024.732	227.139
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	288.022	724.289	921.925	1034.671	228.775
4855.785	1156.203	5916.097	5225.951	13920.243	674.055	4914.319	1990.179	52254.94	227.613	365.691	1957.165	908.296	5588.912	321.781	8266.052	204.62	4310.718	6074.146	30108.934	2146.485	9521.302	4931.369	51117.696	13785.031	84.719	5899.558	563.126	309.447	2335.631	1300.187	920.145	9428.921	795.722	1040.379	60471.426	5046.562	1403.437	2425.169	973.892	1572.172	418.563	988.482	2231683.11	14607586.1	432.643	577.403	1119.494	288.866	724.315	901.379	1033.053	230.754
4849.331	1162.189	5950.467	5345.114	14121.984	683.702	4961.5	2017.273	53039.146	228.213	365.609	1986.928	917.634	5653.277	322.161	8457.418	208.901	4363.36	6154.065	30561.056	2176.801	9602.206	4965.082	52075.749	13838.507	86.002	6002.332	558.304	317.075	2359.618	1315.843	922.626	9598.747	802.592	1045.02	61018.663	5095.066	1420.277	2442.51	998.61	1587.434	423.34	996.819	2259863.42	15077223.7	432.084	580.322	1126.929	286.31	722.113	894.8	1039.21	236.326
4900.964	1160.028	5948.989	5375.131	14121.436	681.872	4959.805	2014.703	53421.999	231.939	368.012	1971.155	919.449	5656.466	326.371	8376.999	212.223	4361.445	6133.766	30531.921	2179.665	9596.261	4965.082	52262.721	13832.028	86.126	5994.542	562.979	335.62	2330.826	1312.053	926.076	9671.623	805.877	1048.839	60857.593	5091.783	1417.975	2432.611	1002.672	1586.528	425.638	992.689	2267627.68	15077223.7	431.847	576.423	1125.805	288.022	722.329	892.455	1038.424	235.521
4899.261	1146.829	5918.301	5324.99	14230.246	678.046	4905.708	2006.569	53711.549	230.086	367.918	1933.737	916.607	5623.719	325.623	8314.118	207.648	4396.917	5947.554	30478.854	2179.616	9610.945	4943.149	52670.146	13846.708	86.284	6001.357	562.979	319.786	2348.014	1304.041	930.288	9634.877	805.348	1049.447	60328.278	5075.388	1422.679	2456.506	994.649	1605.793	424.407	997.94	2231636.75	14665345.3	432.213	580.63	1125.015	288.866	722.553	899.444	1040.058	236.485
4885.61	1118.925	5872.775	5250.306	14189.581	664.508	4819.874	1968.153	54193.523	227.005	367.918	1885.612	910.927	5553.876	324.757	8203.406	202.345	4409.53	5756.313	30096.786	2172.066	9562.453	4897.574	52004.804	13809.675	86.29	5998.375	562.979	322.608	2348.014	1289.036	927.421	9575.664	796.839	1054.035	60065.248	5000.159	1422.066	2441.043	978.627	1602.224	423.396	994.706	2261666.74	14462863.2	432.213	578.052	1139.966	288.866	722.553	899.444	1040.058	236.485
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	288.866	722.553	899.444	1040.058	236.485
